ID;Birth;Death;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
AJ9;1982;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AL9;1982;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS4;1982;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AV3;1982;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
AV5;1982;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
AV9;1982;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0
AX7;1982;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
BH5;1982;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BJ9;1982;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL6;1982;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0
BT5;1982;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BX9;1982;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CB3;1982;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0
CV4;1982;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0
DA5;1982;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
DH6;1982;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DJ3;1982;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
DK6;1982;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
DS4;1982;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DV3;1982;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0
DZ6;1982;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DZ7;1982;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1
FA9;1982;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0
FJ7;1982;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0
FN6;1982;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
FX6;1982;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HB4;1982;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
HJ4;1982;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0
HV3;1982;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0
JL7;1982;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JN4;1982;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JT9;1982;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
JV7;1982;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KK6;1982;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1
KX4;1982;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KZ7;1982;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
LA5;1983;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0
LC5;1983;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0
LF3;1983;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1
LJ7;1983;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0
LT9;1983;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA5;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
NA6;1983;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0
NB5;1983;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC4;1983;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
NF6;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1
NJ3;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NL5;1983;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1
PA9;1983;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1
PB5;1983;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1
PD9;1983;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1
PL3;1983;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
PL6;1983;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1
PN5;1983;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PN9;1983;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1
PP7;1983;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
PZ6;1983;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1
SA7;1983;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1
SC4;1983;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1
SC5;1983;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1
SK6;1983;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0
ST7;1983;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1
TL4;1983;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;1;1;0
TT3;1983;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0
TT4;1983;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0
TX7;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1
VF9;1983;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1
VH4;1983;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0
VN4;1983;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1
VN6;1983;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VT3;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0
XA4;1983;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XD6;1983;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0
XN3;1983;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1
XN4;1983;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0
ZB4;1983;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0
ZD3;1983;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0
ZK9;1983;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0
20;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;1984;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;1984;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0
205;1984;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;1984;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1
211;1984;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0
249;1984;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
252;1984;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0
276;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1
285;1984;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0
296;1984;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
312;1984;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1
362;1984;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
500;1984;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
526;1984;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
545;1984;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0
560;1984;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1
572;1984;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1
612;1984;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1
626;1984;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
650;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0
674;1984;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
722;1984;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
738;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
739;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
746;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
787;1984;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
831;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1
848;1984;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1
915;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0
920;1984;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
976;1984;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0
AAAF;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
AAAZ;1985;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AABP;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AABS;1985;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1
AAJB;1985;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0
AAJT;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1
AALN;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0
AANC;1985;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AAPD;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
AASL;1985;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;1
AAST;1985;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0
AAVA;1985;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
AAZB;1985;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABAA;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABCA;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0
ABDD;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
ABFB;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
ABJH;1985;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABLB;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1
ABNJ;1985;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0
ABNL;1985;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABTA;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1
ABTC;1985;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0
ABTF;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1
ABTS;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0
ABVP;1985;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABXC;1985;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1
ABZA;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0
ACBJ;1985;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;1
ACFA;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0
ACJP;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0
ACJV;1985;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;0
ACLD;1985;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0
ACLF;1985;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1
ACLX;1985;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACNP;1985;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0
ACPB;1985;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;0
ACPD;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0
ACPT;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0
ACTD;1985;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACVF;1985;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;1
ACVP;1985;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACVV;1985;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1
ACXJ;1985;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
